Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.MA.1,..,..,..,..,..,..,..,..,..,..,..,..,14.34472,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.MA.2,..,..,..,..,..,..,..,..,..,..,..,..,31.130916,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.MA.3,..,..,..,..,..,..,..,..,..,..,..,..,33.309394,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.MA.4,..,..,..,..,..,..,..,..,..,..,..,..,11.665635843492,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.MA.45,..,..,..,..,..,..,..,..,..,..,..,..,12.415177,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Male adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.MA.5,..,..,..,..,..,..,..,..,..,..,..,..,0.749541401047172,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Adult Literacy Proficiency. Female,LO.PIAAC.LIT.FE,..,..,..,..,..,..,..,..,..,..,..,..,269.46588,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Adult Literacy Proficiency. Male,LO.PIAAC.LIT.MA,..,..,..,..,..,..,..,..,..,..,..,..,270.1632,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Adult Literacy Proficiency. Total,LO.PIAAC.LIT,..,..,..,..,..,..,..,..,..,..,..,..,269.806301588031,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Young Adult Literacy Proficiency. Female,LO.PIAAC.LIT.YOU.FE,..,..,..,..,..,..,..,..,..,..,..,..,273.35931,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Young Adult Literacy Proficiency. Male,LO.PIAAC.LIT.YOU.MA,..,..,..,..,..,..,..,..,..,..,..,..,269.95734,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Mean Young Adult Literacy Proficiency. Total,LO.PIAAC.LIT.YOU,..,..,..,..,..,..,..,..,..,..,..,..,271.53491,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.YOU.BE,..,..,..,..,..,..,..,..,..,..,..,..,1.7560047,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.YOU.1,..,..,..,..,..,..,..,..,..,..,..,..,11.647666,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.YOU.2,..,..,..,..,..,..,..,..,..,..,..,..,36.929942,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.YOU.3,..,..,..,..,..,..,..,..,..,..,..,..,34.550982,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.YOU.4,..,..,..,..,..,..,..,..,..,..,..,..,9.08241941865996,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.YOU.45,..,..,..,..,..,..,..,..,..,..,..,..,9.3990983,..,..,..,..,..,..,..,..
United States,USA,PIAAC: Young adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.YOU.5,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted gender parity index (GPIA)",UIS.YADULT.PROFILITERACY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01011,..,..,1.02168,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted native parity index (NPIA)",UIS.YADULT.PROFILITERACY.NPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.68851,..,..,0.80168,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, adjusted wealth parity index (WPIA)",UIS.YADULT.PROFILITERACY.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76639,..,..,0.65725,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, both sexes (%)",UIS.YADULT.PROFILITERACY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.39442,..,..,81.44454,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, female (%)",UIS.YADULT.PROFILITERACY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.80381,..,..,82.31977,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, high socio-economic status (%)",UIS.YADULT.PROFILITERACY.HSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.83582,..,..,90.31571,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, immigrant background (%)",UIS.YADULT.PROFILITERACY.NON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.42942,..,..,67.22995,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, low socio-economic status (%)",UIS.YADULT.PROFILITERACY.LSES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.65224,..,..,59.36007,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, male (%)",UIS.YADULT.PROFILITERACY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.96676,..,..,80.53508,..,..,..
United States,USA,"Proportion of population achieving at least a fixed level of proficiency in functional literacy skills, non-immigrant background (%)",UIS.YADULT.PROFILITERACY.NAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.31615,..,..,83.86093,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, adjusted location parity index (LPIA)",UIS.LR.AG15T24.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, female, adjusted location parity index (LPIA)",UIS.LR.AG15T24.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, male, adjusted location parity index (LPIA)",UIS.LR.AG15T24.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, rural, both sexes (%)",UIS.LR.AG15T24.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, rural, female (%)",UIS.LR.AG15T24.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, rural, male (%)",UIS.LR.AG15T24.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, urban, both sexes (%)",UIS.LR.AG15T24.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, urban, female (%)",UIS.LR.AG15T24.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, urban, male (%)",UIS.LR.AG15T24.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,0.8353,0.83905,0.83738,0.84472,..,0.88555,0.90517,0.92214,0.93224,0.93635,0.93812,0.93985,0.94723,0.94615,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, adjusted location parity index (LPIA)",UIS.LR.AG15T99.LPIA,..,..,..,..,0.90205,0.90984,0.90596,0.90246,..,0.8991,0.9223,0.9414,0.95141,0.95432,0.95407,0.95429,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,87.36549,88.22906,88.11939,88.6559,..,90.81672,92.6606,94.10609,94.91975,95.25666,95.43963,95.60142,96.16733,96.15053,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,79.58169,80.54895,80.38516,81.26383,..,85.34716,88.07317,90.3101,91.60452,92.13808,92.40182,92.64581,93.56301,93.49827,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG15T99.F.LPIA,..,..,..,..,0.8467,0.85399,0.8487,0.84379,..,0.84159,0.87626,0.90551,0.92108,0.92408,0.92297,0.9229,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,95.27349,96.00062,95.99562,96.20186,..,96.37771,97.29981,97.93499,98.2629,98.40137,98.49679,98.57562,98.77583,98.81996,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG15T99.M.LPIA,..,..,..,..,0.95346,0.96482,0.96423,0.96117,..,0.95402,0.96657,0.97547,0.97998,0.98223,0.9827,0.98324,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.RUR.GPIA,..,..,..,..,0.77445,0.77582,0.77149,0.776,..,0.80331,0.84278,0.87319,0.89064,0.88785,0.888,0.88893,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,81.87628,83.03828,82.68419,82.92367,..,83.66989,87.40249,90.06621,91.53122,91.47182,91.60904,91.76535,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,71.61563,72.78655,72.33565,72.75014,..,74.67494,80.02147,83.99374,86.2416,86.02183,86.14966,86.3437,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,92.47232,93.8183,93.76093,93.75073,..,92.95894,94.9494,96.19178,96.83099,96.88813,97.01489,97.13241,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,0.87211,0.87651,0.87651,0.88394,..,0.91062,0.92964,0.94066,0.9476,0.94372,0.94547,0.94704,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,90.76658,91.26727,91.26727,91.88614,..,93.05977,94.76595,95.67216,96.20567,95.8501,96.01953,96.16116,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,84.58252,85.23139,85.23139,86.21787,..,88.73076,91.32183,92.75878,93.63068,93.08906,93.33953,93.55679,..,..,..,..,..
Turkey,TUR,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,96.98607,97.23928,97.23928,97.53823,..,97.43964,98.23364,98.61072,98.80874,98.64065,98.72323,98.78819,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.GPIA,..,..,..,..,0.46492,0.45894,0.45063,0.47911,..,0.57902,0.60421,0.66549,0.70757,0.72146,0.7277,0.73479,0.84771,0.75572,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, adjusted location parity index (LPIA)",UIS.LR.AG65T99.LPIA,..,..,..,..,0.75661,0.76107,0.7435,0.74235,..,0.77041,0.80589,0.87262,0.90952,0.91514,0.91818,0.91854,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,53.06621,55.36998,54.87719,56.88051,..,62.06768,65.00097,70.8008,74.63232,76.07619,77.08006,78.08592,88.12685,80.43967,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,34.88164,36.05442,35.35699,38.13143,..,46.98288,50.40667,57.98523,63.18074,65.08688,66.2326,67.42599,81.24771,70.4264,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, female, adjusted location parity index (LPIA)",UIS.LR.AG65T99.F.LPIA,..,..,..,..,0.57156,0.56356,0.53029,0.54062,..,0.63417,0.69067,0.80319,0.86649,0.86778,0.87068,0.87211,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,75.02697,78.56049,78.46074,79.58852,..,81.14226,83.42601,87.13194,89.29312,90.21546,91.01603,91.76238,95.84418,93.1912,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, male, adjusted location parity index (LPIA)",UIS.LR.AG65T99.M.LPIA,..,..,..,..,0.84403,0.86683,0.86305,0.85987,..,0.85857,0.88684,0.92239,0.94088,0.95486,0.95877,0.96074,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.RUR.GPIA,..,..,..,..,0.36869,0.35435,0.33489,0.36142,..,0.46651,0.51493,0.61021,0.67235,0.66865,0.67399,0.68014,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, rural, both sexes (%)",UIS.LR.AG65T99.RUR,..,..,..,..,46.06117,47.93767,46.83131,48.54651,..,52.31242,57.22712,65.33056,70.56556,70.98012,72.09369,73.02348,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, rural, female (%)",UIS.LR.AG65T99.RUR.F,..,..,..,..,25.52448,25.92275,24.39236,26.67269,..,34.37995,40.12426,50.7591,57.95409,58.20036,59.3699,60.48285,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, rural, male (%)",UIS.LR.AG65T99.RUR.M,..,..,..,..,69.23077,73.15634,72.83702,73.79958,..,73.69528,77.92161,83.18348,86.19683,87.04213,88.08675,88.92691,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG65T99.URB.GPIA,..,..,..,..,0.54445,0.54504,0.54504,0.57484,..,0.63159,0.66119,0.70077,0.73007,0.73575,0.74218,0.74926,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, urban, both sexes (%)",UIS.LR.AG65T99.URB,..,..,..,..,60.87855,62.98732,62.98732,65.39604,..,67.90247,71.01098,74.86744,77.58519,77.56204,78.51841,79.49975,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, urban, female (%)",UIS.LR.AG65T99.URB.F,..,..,..,..,44.65753,45.99832,45.99832,49.33687,..,54.2125,58.09476,63.19703,66.88355,67.06823,68.18782,69.35244,..,..,..,..,..
Turkey,TUR,"Elderly literacy rate, population 65+ years, urban, male (%)",UIS.LR.AG65T99.URB.M,..,..,..,..,82.02381,84.3949,84.3949,85.82677,..,85.83515,87.86402,90.18211,91.61296,91.15654,91.87445,92.5609,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.GPIA,..,..,..,..,0.83333,0.84146,0.83935,0.84828,..,0.89881,0.92467,0.94147,0.95031,0.95449,0.95756,0.96015,0.96274,0.96616,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, adjusted location parity index (LPIA)",UIS.LR.AG25T64.LPIA,..,..,..,..,0.91579,0.92521,0.92206,0.91906,..,0.92181,0.94749,0.96164,0.96776,0.97188,0.97293,0.97403,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,..,..,..,..,88.54437,89.49176,89.38226,89.92321,..,92.40607,94.66388,95.88663,96.4989,96.77488,96.99798,97.16544,97.37991,97.61955,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,..,..,..,..,80.43374,81.72289,81.51851,82.48675,..,87.48026,90.95286,92.98778,94.03205,94.51236,94.88093,95.17587,95.51723,95.92654,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, female, adjusted location parity index (LPIA)",UIS.LR.AG25T64.F.LPIA,..,..,..,..,0.85809,0.86737,0.86139,0.85697,..,0.86732,0.90961,0.93409,0.94458,0.95121,0.95282,0.95465,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,..,..,..,..,96.52035,97.12036,97.12133,97.24029,..,97.32878,98.36252,98.76873,98.94868,99.01901,99.08666,99.12567,99.21377,99.28604,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, male, adjusted location parity index (LPIA)",UIS.LR.AG25T64.M.LPIA,..,..,..,..,0.96764,0.97905,0.97909,0.97661,..,0.97168,0.9827,0.98722,0.98918,0.99084,0.99121,0.99148,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, rural, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.RUR.GPIA,..,..,..,..,0.77077,0.77713,0.77174,0.77772,..,0.82153,0.87299,0.90323,0.91782,0.92075,0.9246,0.92831,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, rural, both sexes (%)",UIS.LR.AG25T64.RUR,..,..,..,..,83.67297,85.05637,84.76668,85.05028,..,86.69722,90.97249,93.13764,94.1621,94.37975,94.67458,94.92284,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, rural, female (%)",UIS.LR.AG25T64.RUR.F,..,..,..,..,72.84532,74.43932,73.92609,74.45734,..,78.19065,84.77839,88.36627,90.08494,90.4392,90.90613,91.32457,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, rural, male (%)",UIS.LR.AG25T64.RUR.M,..,..,..,..,94.50942,95.78778,95.79184,95.73854,..,95.17643,97.11234,97.83363,98.15071,98.22348,98.3189,98.37776,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG25T64.URB.GPIA,..,..,..,..,0.86918,0.87719,0.87719,0.88629,..,0.92039,0.94315,0.95461,0.96116,0.95911,0.96186,0.96412,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, urban, both sexes (%)",UIS.LR.AG25T64.URB,..,..,..,..,91.36714,91.93208,91.93208,92.54097,..,94.05095,96.01441,96.85325,97.29946,97.11084,97.30914,97.45351,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, urban, female (%)",UIS.LR.AG25T64.URB.F,..,..,..,..,84.8927,85.8217,85.8217,86.88479,..,90.15239,93.20341,94.6017,95.37065,95.07824,95.40719,95.66334,..,..,..,..,..
Turkey,TUR,"Literacy rate, population 25-64 years, urban, male (%)",UIS.LR.AG25T64.URB.M,..,..,..,..,97.66967,97.83737,97.83737,98.03167,..,97.94997,98.82161,99.09979,99.22481,99.13166,99.19064,99.22314,..,..,..,..,..
Turkey,TUR,"Participants in literacy programmes as a % of the illiterate population, both sexes",UIS.PLILLITP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Participants in literacy programmes as a % of the illiterate population, female",UIS.PLILLITP.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"Participants in literacy programmes as a % of the illiterate population, male",UIS.PLILLITP.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.661072,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.065136,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.235966,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.512126,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5369432,..,..,..,..,..
Turkey,TUR,PIAAC: Adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 10th Percentile Score,LO.PIAAC.LIT.P10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168.022606532755,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 25th Percentile Score,LO.PIAAC.LIT.P25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,199.159290349577,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 50th Percentile Score,LO.PIAAC.LIT.P50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229.556108741209,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 5th Percentile Score,LO.PIAAC.LIT.P05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,147.29057926762,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 75th Percentile Score,LO.PIAAC.LIT.P75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,257.331717368957,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 90th Percentile Score,LO.PIAAC.LIT.P90,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,280.407737869156,..,..,..,..,..
Turkey,TUR,PIAAC: Distribution of Adult Literacy Scores: 95th Percentile Score,LO.PIAAC.LIT.P95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,293.871152499032,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.FE.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.830497,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.FE.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8328,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.FE.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.306751,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.FE.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.6180697,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.FE.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.FE.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3657365,..,..,..,..,..
Turkey,TUR,PIAAC: Female adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.FE.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Below Level 1,LO.PIAAC.LIT.MA.BE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5499813,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 1,LO.PIAAC.LIT.MA.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.311602,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 2,LO.PIAAC.LIT.MA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.111268,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 3,LO.PIAAC.LIT.MA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.371322,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 4,LO.PIAAC.LIT.MA.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 4 & 5,LO.PIAAC.LIT.MA.45,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7158984,..,..,..,..,..
Turkey,TUR,PIAAC: Male adults by literacy proficiency level (%). Level 5,LO.PIAAC.LIT.MA.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,PIAAC: Mean Adult Literacy Proficiency. Female,LO.PIAAC.LIT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,220.88592,..,..,..,..,..
Turkey,TUR,PIAAC: Mean Adult Literacy Proficiency. Male,LO.PIAAC.LIT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,231.97993,..,..,..,..,..
Turkey,TUR,PIAAC: Mean Adult Literacy Proficiency. Total,LO.PIAAC.LIT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,226.544037217861,..,..,..,..,..
Turkey,TUR,PIAAC: Mean Young Adult Literacy Proficiency. Female,LO.PIAAC.LIT.YOU.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,235.38031,..,..,..,..,..
